
Sat Sep 12 11:02:52 EDT 2015
numactl --interleave=all ../testing/testing_zhemv -L -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
 3400     82.30 (   1.12)     86.62 (   1.07)     42.24 (   2.19)      8.56 (  10.81)   4.99e-15   4.91e-15   5.38e-15   failed
 3500     83.29 (   1.18)     87.62 (   1.12)     43.15 (   2.27)      8.51 (  11.53)   5.52e-15   5.19e-15   5.40e-15   failed
 3600     86.08 (   1.20)     88.05 (   1.18)     44.19 (   2.35)      8.32 (  12.47)   5.32e-15   4.66e-15   4.72e-15   failed
 3700     87.23 (   1.26)     87.52 (   1.25)     44.50 (   2.46)      8.49 (  12.90)   5.90e-15   5.96e-15   5.76e-15   failed
 3800     88.36 (   1.31)     88.82 (   1.30)     45.25 (   2.55)      8.54 (  13.53)   6.32e-15   6.32e-15   5.98e-15   failed
 3900     87.07 (   1.40)     88.85 (   1.37)     46.91 (   2.59)      8.45 (  14.40)   5.69e-15   5.87e-15   6.08e-15   failed
 4000     88.44 (   1.45)     88.74 (   1.44)     46.01 (   2.78)      8.46 (  15.14)   6.07e-15   6.24e-15   6.19e-15   failed
 4100     87.08 (   1.54)     87.99 (   1.53)     39.11 (   3.44)      8.02 (  16.77)   7.58e-15   6.75e-15   7.00e-15   failed
 4200     87.63 (   1.61)     89.12 (   1.58)     41.80 (   3.38)      8.46 (  16.69)   5.38e-15   5.44e-15   5.83e-15   failed
 4300     89.69 (   1.65)     88.50 (   1.67)     42.61 (   3.47)      8.48 (  17.44)   7.09e-15   7.48e-15   6.63e-15   failed
 4400     89.09 (   1.74)     89.77 (   1.73)     42.65 (   3.63)      8.45 (  18.34)   8.27e-15   8.48e-15   7.80e-15   failed
 4500     90.53 (   1.79)     89.39 (   1.81)     44.73 (   3.62)      8.54 (  18.98)   6.07e-15   6.87e-15   5.92e-15   failed
 4600     90.99 (   1.86)     89.97 (   1.88)     46.32 (   3.66)      8.51 (  19.91)   6.07e-15   5.73e-15   6.28e-15   failed
 4700     91.79 (   1.93)     88.97 (   1.99)     46.40 (   3.81)      8.63 (  20.48)   7.42e-15   9.41e-15   8.83e-15   failed
 4800     92.24 (   2.00)     89.51 (   2.06)     46.22 (   3.99)      8.61 (  21.41)   6.90e-15   7.21e-15   7.59e-15   failed
 4900     91.62 (   2.10)     89.53 (   2.15)     47.08 (   4.08)      8.63 (  22.28)   6.72e-15   7.17e-15   6.66e-15   failed
 5000     93.22 (   2.15)     90.24 (   2.22)     47.22 (   4.24)      8.69 (  23.03)   7.08e-15   6.39e-15   6.93e-15   failed
 5100     93.30 (   2.23)     90.50 (   2.30)     48.08 (   4.33)      8.56 (  24.33)   6.77e-15   7.20e-15   7.69e-15   failed
 5200     94.57 (   2.29)     91.42 (   2.37)     43.32 (   4.99)      8.60 (  25.16)   7.67e-15   7.32e-15   7.63e-15   failed
 5300     94.93 (   2.37)     91.98 (   2.44)     43.36 (   5.18)      8.68 (  25.90)   8.51e-15   8.42e-15   7.62e-15   failed
 5400     95.94 (   2.43)     91.80 (   2.54)     43.40 (   5.38)      8.58 (  27.20)   6.74e-15   7.04e-15   6.83e-15   failed
 5500     96.33 (   2.51)     91.94 (   2.63)     44.17 (   5.48)      8.61 (  28.11)   7.61e-15   7.40e-15   6.95e-15   failed
 5600     98.33 (   2.55)     90.93 (   2.76)     45.35 (   5.53)      8.60 (  29.19)   8.96e-15   8.30e-15   8.46e-15   failed
 5700     98.07 (   2.65)     91.81 (   2.83)     45.65 (   5.70)      8.30 (  31.33)   7.18e-15   8.18e-15   7.36e-15   failed
 5800     97.04 (   2.77)     91.75 (   2.93)     47.07 (   5.72)      8.65 (  31.13)   8.33e-15   7.19e-15   7.67e-15   failed
 5900     97.70 (   2.85)     92.54 (   3.01)     47.89 (   5.82)      8.66 (  32.15)   8.18e-15   9.25e-15   8.50e-15   failed
 6000     98.22 (   2.93)     92.45 (   3.12)     48.03 (   6.00)      8.70 (  33.10)   6.85e-15   7.70e-15   7.43e-15   failed
 6100     98.14 (   3.03)     92.98 (   3.20)     48.07 (   6.19)      8.73 (  34.12)   7.53e-15   7.95e-15   7.67e-15   failed
 6200     98.52 (   3.12)     93.10 (   3.30)     43.58 (   7.06)      8.71 (  35.31)   8.04e-15   7.28e-15   7.24e-15   failed
 6300     98.32 (   3.23)     92.46 (   3.43)     44.14 (   7.19)      8.27 (  38.41)   8.91e-15   8.75e-15   8.86e-15   failed
 6400     98.67 (   3.32)     91.86 (   3.57)     44.43 (   7.38)      9.01 (  36.38)   7.11e-15   7.39e-15   7.25e-15   failed
 6500     99.61 (   3.39)     91.89 (   3.68)     44.72 (   7.56)      8.61 (  39.29)   7.85e-15   8.97e-15   8.40e-15   failed
 6600     99.82 (   3.49)     92.43 (   3.77)     45.88 (   7.60)      8.65 (  40.31)   7.30e-15   7.44e-15   7.23e-15   failed
 6700    100.14 (   3.59)     92.53 (   3.88)     45.81 (   7.84)      8.25 (  43.52)   9.14e-15   9.40e-15   8.89e-15   failed
 6800     99.89 (   3.70)     92.20 (   4.01)     46.40 (   7.97)      8.28 (  44.69)   9.71e-15   9.71e-15   9.76e-15   failed
 6900    101.56 (   3.75)     92.92 (   4.10)     47.09 (   8.09)      8.60 (  44.27)   8.25e-15   8.55e-15   8.55e-15   failed
 7000    100.61 (   3.90)     92.69 (   4.23)     47.77 (   8.21)      8.20 (  47.84)   8.67e-15   7.43e-15   7.18e-15   failed
 7100    100.06 (   4.03)     92.70 (   4.35)     47.61 (   8.47)      8.25 (  48.90)   8.33e-15   8.20e-15   7.92e-15   failed
 7200    102.27 (   4.06)     92.94 (   4.46)     44.55 (   9.31)      8.01 (  51.82)   8.59e-15   7.78e-15   8.34e-15   failed
 7300    102.25 (   4.17)     93.57 (   4.56)     45.50 (   9.37)      7.83 (  54.43)   8.85e-15   7.86e-15   8.24e-15   failed
 7400    102.76 (   4.26)     93.29 (   4.70)     45.45 (   9.64)      8.06 (  54.36)   8.38e-15   8.65e-15   8.38e-15   failed
 7500    103.87 (   4.33)     93.21 (   4.83)     45.06 (   9.99)      8.05 (  55.95)   9.37e-15   9.78e-15   9.40e-15   failed
 7600    103.63 (   4.46)     93.03 (   4.97)     46.54 (   9.93)      8.07 (  57.30)   9.15e-15   8.27e-15   8.71e-15   failed
 7700    102.60 (   4.62)     92.84 (   5.11)     46.49 (  10.20)      8.06 (  58.86)   8.84e-15   8.34e-15   9.15e-15   failed
 7800    101.70 (   4.79)     93.50 (   5.21)     46.78 (  10.41)      7.56 (  64.38)   8.12e-15   9.13e-15   8.24e-15   failed
 7900    102.27 (   4.88)     93.08 (   5.36)     47.24 (  10.57)      7.65 (  65.30)   1.04e-14   1.05e-14   1.02e-14   failed
 8000    102.91 (   4.98)     93.18 (   5.50)     47.04 (  10.89)      7.60 (  67.39)   1.06e-14   9.34e-15   1.00e-14   failed
 8100    103.61 (   5.07)     93.63 (   5.61)     47.82 (  10.98)      7.51 (  69.88)   1.12e-14   1.27e-14   1.21e-14   failed
 8200    103.55 (   5.20)     93.57 (   5.75)     44.49 (  12.09)      7.34 (  73.33)   9.85e-15   9.72e-15   9.45e-15   failed
 8300    103.89 (   5.31)     92.99 (   5.93)     44.66 (  12.34)      7.25 (  76.05)   9.43e-15   9.61e-15   8.37e-15   failed
 8400    104.67 (   5.39)     93.49 (   6.04)     45.01 (  12.54)      7.59 (  74.43)   9.52e-15   9.29e-15   1.09e-14   failed
 8500    104.98 (   5.51)     93.86 (   6.16)     46.82 (  12.35)      7.54 (  76.66)   8.73e-15   9.08e-15   9.34e-15   failed
 8600    104.79 (   5.65)     93.81 (   6.31)     46.54 (  12.71)      7.67 (  77.11)   9.74e-15   1.02e-14   8.91e-15   failed
 8700    104.13 (   5.82)     94.23 (   6.43)     46.01 (  13.16)      7.58 (  79.95)   9.92e-15   9.88e-15   1.02e-14   failed
 8800    104.67 (   5.92)     93.37 (   6.64)     47.09 (  13.16)      7.81 (  79.29)   9.75e-15   9.41e-15   9.62e-15   failed
 8900    104.72 (   6.05)     94.26 (   6.72)     46.79 (  13.55)      8.11 (  78.18)   9.93e-15   9.80e-15   1.06e-14   failed
 9000    105.16 (   6.16)     93.86 (   6.91)     47.55 (  13.63)      8.05 (  80.53)   1.05e-14   1.03e-14   1.03e-14   failed
10000    106.63 (   7.50)     94.69 (   8.45)     47.55 (  16.83)      8.26 (  96.87)   9.28e-15   1.01e-14   9.12e-15   failed
12000    109.91 (  10.48)     93.78 (  12.28)     48.20 (  23.90)      8.27 ( 139.25)   1.42e-14   1.38e-14   1.30e-14   failed
14000    108.23 (  14.49)     94.48 (  16.60)     48.30 (  32.47)      8.44 ( 185.88)   1.34e-14   1.27e-14   1.28e-14   failed
16000    107.08 (  19.13)     94.38 (  21.70)     47.40 (  43.21)      8.74 ( 234.35)   1.32e-14   1.36e-14   1.26e-14   failed
18000    107.55 (  24.10)     95.12 (  27.25)     47.25 (  54.86)      8.35 ( 310.50)   1.44e-14   1.48e-14   1.40e-14   failed
20000    106.70 (  29.99)     94.26 (  33.95)     47.20 (  67.80)      8.19 ( 390.92)   1.64e-14   1.48e-14   1.55e-14   failed
Sat Sep 12 11:05:50 EDT 2015

Sat Sep 12 11:05:50 EDT 2015
numactl --interleave=all ../testing/testing_zhemv -U -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
% MAGMA 1.7.0  compiled for CUDA capability >= 3.5, 32-bit magma_int_t, 64-bit pointer.
% CUDA runtime 7000, driver 7000. OpenMP threads 16. MKL 11.2.2, MKL threads 16. 
% device 0: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% device 1: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% device 2: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% Sat Sep 12 11:05:56 2015
% Usage: ../testing/testing_zhemv [options] [-h|--help]

% uplo = Upper
%   N   MAGMA Gflop/s (ms)    Atomics Gflop/s      CUBLAS Gflop/s       CPU Gflop/s   MAGMA error  Atomics    CUBLAS
%=====================================================================================================================
  123      1.86 (   0.07)      2.04 (   0.06)      1.68 (   0.07)      1.67 (   0.07)   8.11e-16   8.11e-16   8.09e-16   ok
 1234     45.51 (   0.27)     38.23 (   0.32)     30.11 (   0.41)     10.28 (   1.19)   3.58e-15   3.78e-15   3.74e-15   failed
   10      0.02 (   0.04)      0.03 (   0.03)      0.04 (   0.03)      0.43 (   0.00)   7.16e-16   3.66e-16   7.16e-16   ok
   11      0.03 (   0.04)      0.04 (   0.03)      0.05 (   0.02)      0.51 (   0.00)   3.33e-16   2.91e-16   2.28e-16   ok
   12      0.04 (   0.04)      0.05 (   0.03)      0.05 (   0.03)      0.60 (   0.00)   5.78e-16   3.31e-16   2.96e-16   ok
   13      0.04 (   0.04)      0.06 (   0.03)      0.06 (   0.02)      0.70 (   0.00)   3.42e-16   5.51e-16   2.05e-16   ok
   14      0.04 (   0.04)      0.07 (   0.02)      0.08 (   0.02)      0.81 (   0.00)   2.84e-16   2.54e-16   2.84e-16   ok
   15      0.05 (   0.04)      0.08 (   0.03)      0.08 (   0.03)      0.92 (   0.00)   3.74e-16   3.60e-16   3.74e-16   ok
   16      0.06 (   0.04)      0.09 (   0.03)      0.09 (   0.03)      1.17 (   0.00)   3.33e-16   4.44e-16   3.51e-16   ok
   17      0.06 (   0.04)      0.10 (   0.03)      0.09 (   0.03)      0.81 (   0.00)   4.31e-16   2.34e-16   4.31e-16   ok
   18      0.07 (   0.04)      0.11 (   0.03)      0.10 (   0.03)      1.31 (   0.00)   2.79e-16   4.07e-16   4.07e-16   ok
   19      0.08 (   0.04)      0.11 (   0.03)      0.11 (   0.03)      1.09 (   0.00)   4.18e-16   4.18e-16   4.18e-16   ok
   20      0.09 (   0.04)      0.13 (   0.03)      0.13 (   0.03)      1.11 (   0.00)   3.97e-16   5.35e-16   3.97e-16   ok
   21      0.10 (   0.04)      0.14 (   0.03)      0.14 (   0.03)      1.22 (   0.00)   3.49e-16   3.78e-16   3.49e-16   ok
   22      0.11 (   0.04)      0.15 (   0.03)      0.15 (   0.03)      1.45 (   0.00)   5.11e-16   4.91e-16   4.04e-16   ok
   23      0.12 (   0.04)      0.16 (   0.03)      0.17 (   0.03)      1.45 (   0.00)   3.18e-16   5.57e-16   3.09e-16   ok
   24      0.12 (   0.04)      0.18 (   0.03)      0.18 (   0.03)      1.58 (   0.00)   4.68e-16   4.68e-16   3.05e-16   ok
   25      0.13 (   0.04)      0.20 (   0.03)      0.19 (   0.03)      1.85 (   0.00)   4.26e-16   5.68e-16   4.26e-16   ok
   26      0.15 (   0.04)      0.21 (   0.03)      0.20 (   0.03)      1.85 (   0.00)   3.42e-16   4.32e-16   4.58e-16   ok
   27      0.15 (   0.04)      0.22 (   0.03)      0.22 (   0.03)      1.99 (   0.00)   5.43e-16   5.43e-16   3.96e-16   ok
   28      0.16 (   0.04)      0.23 (   0.03)      0.23 (   0.03)      2.13 (   0.00)   4.26e-16   3.83e-16   4.01e-16   ok
   29      0.18 (   0.04)      0.25 (   0.03)      0.25 (   0.03)      2.28 (   0.00)   3.68e-16   3.47e-16   2.88e-16   ok
   30      0.20 (   0.04)      0.27 (   0.03)      0.27 (   0.03)      1.98 (   0.00)   3.35e-16   3.35e-16   5.92e-16   ok
   31      0.21 (   0.04)      0.27 (   0.03)      0.28 (   0.03)      2.11 (   0.00)   4.73e-16   3.44e-16   3.44e-16   ok
   32      0.23 (   0.04)      0.30 (   0.03)      0.30 (   0.03)      2.12 (   0.00)   4.58e-16   4.58e-16   4.58e-16   ok
   33      0.24 (   0.04)      0.22 (   0.04)      0.30 (   0.03)      1.82 (   0.01)   4.81e-16   4.81e-16   4.44e-16   ok
   34      0.27 (   0.04)      0.24 (   0.04)      0.33 (   0.03)      2.38 (   0.00)   7.01e-16   7.01e-16   4.93e-16   ok
   35      0.27 (   0.04)      0.26 (   0.04)      0.37 (   0.03)      2.04 (   0.01)   4.13e-16   4.54e-16   4.19e-16   ok
   36      0.28 (   0.04)      0.28 (   0.04)      0.37 (   0.03)      2.83 (   0.00)   4.22e-16   4.41e-16   6.00e-16   ok
   37      0.30 (   0.04)      0.30 (   0.04)      0.39 (   0.03)      2.81 (   0.00)   4.29e-16   5.81e-16   4.19e-16   ok
   38      0.33 (   0.04)      0.32 (   0.04)      0.40 (   0.03)      2.40 (   0.01)   7.54e-16   7.48e-16   6.27e-16   ok
   39      0.34 (   0.04)      0.33 (   0.04)      0.42 (   0.03)      2.52 (   0.01)   5.47e-16   6.11e-16   6.11e-16   ok
   40      0.36 (   0.04)      0.36 (   0.04)      0.46 (   0.03)      2.65 (   0.01)   6.40e-16   5.02e-16   5.62e-16   ok
   41      0.36 (   0.04)      0.37 (   0.04)      0.48 (   0.03)      2.78 (   0.01)   5.29e-16   5.27e-16   5.21e-16   ok
   42      0.40 (   0.04)      0.39 (   0.04)      0.50 (   0.03)      2.45 (   0.01)   5.15e-16   5.15e-16   3.78e-16   ok
   43      0.39 (   0.04)      0.40 (   0.04)      0.49 (   0.03)      2.57 (   0.01)   5.03e-16   5.03e-16   5.03e-16   ok
   44      0.42 (   0.04)      0.42 (   0.04)      0.53 (   0.03)      2.69 (   0.01)   5.11e-16   4.91e-16   6.46e-16   ok
   45      0.43 (   0.04)      0.43 (   0.04)      0.56 (   0.03)      2.81 (   0.01)   8.50e-16   8.05e-16   8.50e-16   ok
   46      0.47 (   0.04)      0.45 (   0.04)      0.58 (   0.03)      2.53 (   0.01)   5.18e-16   6.29e-16   4.88e-16   ok
   47      0.47 (   0.04)      0.47 (   0.04)      0.59 (   0.03)      2.64 (   0.01)   6.46e-16   7.57e-16   6.06e-16   ok
   48      0.47 (   0.04)      0.49 (   0.04)      0.61 (   0.03)      2.75 (   0.01)   4.97e-16   4.68e-16   5.34e-16   ok
   49      0.47 (   0.04)      0.49 (   0.04)      0.62 (   0.03)      2.86 (   0.01)   7.25e-16   5.80e-16   5.85e-16   ok
   50      0.50 (   0.04)      0.51 (   0.04)      0.64 (   0.03)      2.88 (   0.01)   5.68e-16   5.70e-16   6.03e-16   ok
   51      0.55 (   0.04)      0.55 (   0.04)      0.65 (   0.03)      3.10 (   0.01)   5.74e-16   5.57e-16   5.74e-16   ok
   52      0.54 (   0.04)      0.57 (   0.04)      0.70 (   0.03)      3.11 (   0.01)   7.36e-16   6.83e-16   6.83e-16   ok
   53      0.59 (   0.04)      0.58 (   0.04)      0.72 (   0.03)      2.85 (   0.01)   5.47e-16   4.24e-16   5.36e-16   ok
   54      0.61 (   0.04)      0.58 (   0.04)      0.75 (   0.03)      2.96 (   0.01)   6.87e-16   6.61e-16   6.71e-16   ok
   55      0.62 (   0.04)      0.62 (   0.04)      0.78 (   0.03)      2.82 (   0.01)   5.33e-16   5.52e-16   5.33e-16   ok
   56      0.66 (   0.04)      0.65 (   0.04)      0.81 (   0.03)      3.18 (   0.01)   5.38e-16   4.57e-16   4.57e-16   ok
   57      0.64 (   0.04)      0.67 (   0.04)      0.81 (   0.03)      2.94 (   0.01)   6.71e-16   6.36e-16   5.14e-16   ok
   58      0.66 (   0.04)      0.67 (   0.04)      0.86 (   0.03)      3.05 (   0.01)   7.35e-16   6.93e-16   7.38e-16   ok
   59      0.68 (   0.04)      0.70 (   0.04)      0.86 (   0.03)      3.15 (   0.01)   4.34e-16   4.97e-16   4.93e-16   ok
   60      0.74 (   0.04)      0.72 (   0.04)      0.92 (   0.03)      3.26 (   0.01)   5.30e-16   4.88e-16   4.74e-16   ok
   61      0.73 (   0.04)      0.73 (   0.04)      0.92 (   0.03)      3.05 (   0.01)   8.40e-16   7.81e-16   1.10e-15   ok
   62      0.75 (   0.04)      0.75 (   0.04)      0.99 (   0.03)      3.89 (   0.01)   6.88e-16   6.88e-16   5.84e-16   ok
   63      0.82 (   0.04)      0.77 (   0.04)      0.95 (   0.03)      3.59 (   0.01)   5.64e-16   6.86e-16   4.79e-16   ok
   64      0.93 (   0.04)      0.84 (   0.04)      1.04 (   0.03)      3.35 (   0.01)   5.55e-16   4.97e-16   4.97e-16   ok
   65      0.72 (   0.05)      0.78 (   0.04)      1.02 (   0.03)      3.45 (   0.01)   4.89e-16   6.65e-16   4.89e-16   ok
   66      0.79 (   0.05)      0.81 (   0.04)      1.05 (   0.03)      3.25 (   0.01)   5.62e-16   6.89e-16   4.81e-16   ok
   67      0.80 (   0.05)      0.87 (   0.04)      1.08 (   0.03)      3.28 (   0.01)   6.50e-16   8.55e-16   8.55e-16   ok
   68      0.82 (   0.05)      0.90 (   0.04)      1.14 (   0.03)      3.37 (   0.01)   6.36e-16   5.33e-16   5.22e-16   ok
   69      0.85 (   0.05)      0.93 (   0.04)      1.14 (   0.03)      3.26 (   0.01)   6.51e-16   6.51e-16   6.18e-16   ok
   70      0.89 (   0.04)      0.93 (   0.04)      1.18 (   0.03)      5.09 (   0.01)   6.42e-16   6.11e-16   6.28e-16   ok
   71      0.86 (   0.05)      0.94 (   0.04)      1.24 (   0.03)      4.11 (   0.01)   6.41e-16   6.17e-16   6.33e-16   ok
   72      0.88 (   0.05)      0.96 (   0.04)      1.21 (   0.04)      3.86 (   0.01)   1.01e-15   9.92e-16   7.96e-16   ok
   73      0.93 (   0.05)      0.99 (   0.04)      1.24 (   0.04)      3.88 (   0.01)   9.93e-16   7.85e-16   7.79e-16   ok
   74      0.95 (   0.05)      1.02 (   0.04)      1.28 (   0.04)      4.08 (   0.01)   9.06e-16   8.59e-16   7.92e-16   ok
   75      0.93 (   0.05)      1.04 (   0.04)      1.36 (   0.03)      4.58 (   0.01)   8.00e-16   7.94e-16   7.87e-16   ok
   76      0.94 (   0.05)      1.09 (   0.04)      1.35 (   0.03)      5.20 (   0.01)   7.54e-16   5.91e-16   7.48e-16   ok
   77      1.01 (   0.05)      1.10 (   0.04)      1.38 (   0.04)      3.76 (   0.01)   7.61e-16   7.44e-16   5.61e-16   ok
   78      1.06 (   0.05)      1.13 (   0.04)      1.46 (   0.03)      4.16 (   0.01)   8.15e-16   7.29e-16   7.78e-16   ok
   79      1.04 (   0.05)      1.13 (   0.05)      1.46 (   0.03)      5.08 (   0.01)   7.68e-16   9.04e-16   7.25e-16   ok
   80      1.11 (   0.05)      1.19 (   0.04)      1.49 (   0.04)      4.29 (   0.01)   7.32e-16   6.40e-16   5.62e-16   ok
   81      1.14 (   0.05)      1.19 (   0.05)      1.48 (   0.04)      4.87 (   0.01)   5.70e-16   7.57e-16   7.75e-16   ok
   82      1.17 (   0.05)      1.24 (   0.04)      1.57 (   0.03)      4.59 (   0.01)   6.25e-16   6.93e-16   5.30e-16   ok
   83      1.08 (   0.05)      1.27 (   0.04)      1.60 (   0.04)      5.60 (   0.01)   6.90e-16   7.06e-16   8.56e-16   ok
   84      1.20 (   0.05)      1.30 (   0.04)      1.60 (   0.04)      4.08 (   0.01)   7.80e-16   6.98e-16   5.67e-16   ok
   85      1.25 (   0.05)      1.34 (   0.04)      1.68 (   0.04)      4.93 (   0.01)   7.01e-16   6.70e-16   6.72e-16   ok
   86      1.26 (   0.05)      1.34 (   0.05)      1.67 (   0.04)      4.59 (   0.01)   7.79e-16   8.26e-16   9.95e-16   ok
   87      1.28 (   0.05)      1.37 (   0.05)      1.71 (   0.04)      5.17 (   0.01)   6.98e-16   5.17e-16   5.89e-16   ok
   88      1.26 (   0.05)      1.44 (   0.04)      1.75 (   0.04)      6.29 (   0.01)   1.03e-15   8.43e-16   7.22e-16   ok
   89      1.29 (   0.05)      1.40 (   0.05)      1.74 (   0.04)      5.41 (   0.01)   1.12e-15   8.60e-16   1.01e-15   ok
   90      1.37 (   0.05)      1.46 (   0.05)      1.83 (   0.04)      4.68 (   0.01)   8.14e-16   7.89e-16   7.06e-16   ok
  100      1.56 (   0.05)      1.69 (   0.05)      2.08 (   0.04)      4.80 (   0.02)   1.02e-15   9.10e-16   1.02e-15   ok
  110      1.96 (   0.05)      1.96 (   0.05)      2.57 (   0.04)      6.14 (   0.02)   9.08e-16   7.79e-16   6.59e-16   ok
  120      2.24 (   0.05)      2.39 (   0.05)      2.84 (   0.04)      7.30 (   0.02)   7.58e-16   7.20e-16   7.49e-16   ok
  130      2.48 (   0.06)      2.48 (   0.06)      3.19 (   0.04)      7.17 (   0.02)   1.32e-15   1.11e-15   1.34e-15   ok
  140      2.78 (   0.06)      2.99 (   0.05)      3.78 (   0.04)      7.91 (   0.02)   1.02e-15   8.18e-16   8.12e-16   ok
  150      3.14 (   0.06)      3.24 (   0.06)      4.24 (   0.04)      7.26 (   0.03)   1.14e-15   1.14e-15   1.14e-15   ok
  160      3.39 (   0.06)      3.82 (   0.05)      4.61 (   0.04)      9.03 (   0.02)   1.07e-15   9.57e-16   8.93e-16   ok
  170      3.90 (   0.06)      3.84 (   0.06)      4.94 (   0.05)      7.76 (   0.03)   1.03e-15   1.02e-15   1.02e-15   ok
  180      4.22 (   0.06)      4.22 (   0.06)      5.43 (   0.05)      7.67 (   0.03)   9.99e-16   1.01e-15   9.48e-16   ok
  190      4.84 (   0.06)      4.79 (   0.06)      5.96 (   0.05)      9.39 (   0.03)   1.25e-15   1.06e-15   1.06e-15   ok
  200      4.90 (   0.07)      5.45 (   0.06)      6.47 (   0.05)      9.52 (   0.03)   1.30e-15   1.46e-15   1.28e-15   ok
  210      5.30 (   0.07)      5.48 (   0.06)      6.96 (   0.05)      9.55 (   0.04)   1.03e-15   1.35e-15   1.08e-15   ok
  220      5.66 (   0.07)      5.66 (   0.07)      7.50 (   0.05)      9.29 (   0.04)   9.69e-16   1.17e-15   1.05e-15   ok
  230      5.69 (   0.07)      5.92 (   0.07)      7.87 (   0.05)      9.87 (   0.04)   1.11e-15   1.17e-15   9.96e-16   ok
  240      6.53 (   0.07)      6.92 (   0.07)      8.57 (   0.05)      9.44 (   0.05)   1.28e-15   1.21e-15   1.19e-15   ok
  250      7.27 (   0.07)      7.18 (   0.07)      8.98 (   0.06)      9.68 (   0.05)   1.60e-15   1.38e-15   1.37e-15   ok
  260      6.98 (   0.08)      7.36 (   0.07)      9.39 (   0.06)      9.55 (   0.06)   1.54e-15   1.32e-15   1.32e-15   ok
  270      7.62 (   0.08)      8.04 (   0.07)      9.92 (   0.06)      9.76 (   0.06)   1.34e-15   1.32e-15   1.28e-15   ok
  280      8.09 (   0.08)      8.40 (   0.08)     10.33 (   0.06)     10.02 (   0.06)   1.73e-15   1.77e-15   1.45e-15   ok
  290      8.57 (   0.08)      8.78 (   0.08)     10.54 (   0.06)      9.68 (   0.07)   1.98e-15   2.16e-15   1.96e-15   ok
  300      8.82 (   0.08)      9.17 (   0.08)     11.16 (   0.06)      9.67 (   0.07)   1.36e-15   1.41e-15   1.59e-15   ok
  310      9.53 (   0.08)      9.53 (   0.08)     11.70 (   0.07)     10.16 (   0.08)   1.30e-15   1.47e-15   1.30e-15   ok
  320     10.30 (   0.08)     11.10 (   0.07)     12.11 (   0.07)     10.27 (   0.08)   1.60e-15   1.45e-15   1.43e-15   ok
  330      9.74 (   0.09)     10.67 (   0.08)     12.70 (   0.07)     10.06 (   0.09)   1.72e-15   1.48e-15   1.35e-15   ok
  340     10.12 (   0.09)     10.09 (   0.09)     13.25 (   0.07)      9.99 (   0.09)   1.50e-15   1.34e-15   1.20e-15   ok
  350     11.19 (   0.09)     10.92 (   0.09)     14.04 (   0.07)      9.92 (   0.10)   1.50e-15   1.70e-15   1.50e-15   ok
  360     11.43 (   0.09)     11.83 (   0.09)     14.22 (   0.07)     10.02 (   0.10)   1.56e-15   1.59e-15   1.42e-15   ok
  370     12.07 (   0.09)     12.07 (   0.09)     14.64 (   0.08)     10.48 (   0.10)   2.48e-15   1.92e-15   2.00e-15   ok
  380     12.60 (   0.09)     12.47 (   0.09)     15.90 (   0.07)     10.16 (   0.11)   1.92e-15   1.74e-15   1.81e-15   ok
  390     12.00 (   0.10)     12.11 (   0.10)     16.06 (   0.08)     10.17 (   0.12)   1.90e-15   1.76e-15   1.55e-15   ok
  400     12.83 (   0.10)     13.51 (   0.10)     16.68 (   0.08)     10.28 (   0.12)   1.48e-15   1.43e-15   1.57e-15   ok
  410     13.10 (   0.10)     14.08 (   0.10)     16.90 (   0.08)     10.24 (   0.13)   1.68e-15   1.62e-15   1.68e-15   ok
  420     13.91 (   0.10)     13.62 (   0.10)     17.47 (   0.08)      9.77 (   0.14)   1.97e-15   1.81e-15   1.67e-15   ok
  430     14.41 (   0.10)     14.82 (   0.10)     17.89 (   0.08)     10.31 (   0.14)   1.72e-15   1.67e-15   1.60e-15   ok
  440     14.92 (   0.10)     14.81 (   0.10)     18.73 (   0.08)     10.43 (   0.15)   1.94e-15   1.94e-15   2.07e-15   ok
  450     14.63 (   0.11)     14.76 (   0.11)     18.48 (   0.09)     10.36 (   0.16)   1.97e-15   2.16e-15   1.88e-15   ok
  460     15.32 (   0.11)     16.49 (   0.10)     19.52 (   0.09)     10.23 (   0.17)   1.50e-15   1.51e-15   1.73e-15   ok
  470     15.27 (   0.12)     15.27 (   0.12)     19.94 (   0.09)     10.55 (   0.17)   2.21e-15   2.23e-15   2.19e-15   ok
  480     16.22 (   0.11)     18.33 (   0.10)     20.57 (   0.09)     10.62 (   0.17)   2.12e-15   2.17e-15   2.33e-15   ok
  490     16.59 (   0.12)     16.91 (   0.11)     20.94 (   0.09)     10.70 (   0.18)   2.37e-15   2.62e-15   2.12e-15   ok
  500     16.86 (   0.12)     15.94 (   0.13)     21.30 (   0.09)     10.50 (   0.19)   1.64e-15   1.82e-15   1.71e-15   ok
