
Sat Sep 12 10:57:42 EDT 2015
numactl --interleave=all ../testing/testing_chemv -L -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
 3400    161.69 (   0.57)    239.69 (   0.39)     47.50 (   1.95)     11.85 (   7.80)   3.29e-06   3.45e-06   2.89e-06   failed
 3500    165.61 (   0.59)    246.83 (   0.40)     48.75 (   2.01)     11.80 (   8.31)   2.75e-06   2.74e-06   2.74e-06   failed
 3600    172.02 (   0.60)    253.08 (   0.41)     50.18 (   2.07)     16.34 (   6.35)   2.92e-06   3.01e-06   2.83e-06   failed
 3700    173.68 (   0.63)    257.16 (   0.43)     51.24 (   2.14)     17.70 (   6.19)   2.64e-06   2.66e-06   2.78e-06   failed
 3800    178.86 (   0.65)    260.32 (   0.44)     52.53 (   2.20)     17.85 (   6.47)   2.87e-06   3.09e-06   2.99e-06   failed
 3900    178.21 (   0.68)    261.83 (   0.46)     54.10 (   2.25)     17.88 (   6.81)   3.52e-06   3.90e-06   3.41e-06   failed
 4000    176.90 (   0.72)    264.57 (   0.48)     54.84 (   2.33)     17.49 (   7.32)   3.26e-06   3.19e-06   3.56e-06   failed
 4100    176.55 (   0.76)    267.42 (   0.50)     46.36 (   2.90)     17.89 (   7.52)   3.35e-06   3.85e-06   3.39e-06   failed
 4200    177.54 (   0.80)    263.86 (   0.54)     47.32 (   2.98)     17.92 (   7.88)   3.97e-06   3.47e-06   3.69e-06   failed
 4300    179.58 (   0.82)    266.60 (   0.56)     48.74 (   3.04)     17.92 (   8.26)   3.72e-06   4.09e-06   3.63e-06   failed
 4400    181.62 (   0.85)    264.81 (   0.59)     49.48 (   3.13)     17.94 (   8.64)   3.89e-06   4.00e-06   3.89e-06   failed
 4500    182.47 (   0.89)    260.92 (   0.62)     50.27 (   3.22)     11.88 (  13.64)   3.50e-06   3.78e-06   3.95e-06   failed
 4600    183.67 (   0.92)    257.71 (   0.66)     50.97 (   3.32)     11.87 (  14.27)   3.67e-06   4.01e-06   3.72e-06   failed
 4700    184.72 (   0.96)    259.89 (   0.68)     52.52 (   3.37)     11.92 (  14.83)   3.25e-06   3.96e-06   3.71e-06   failed
 4800    187.38 (   0.98)    264.12 (   0.70)     53.26 (   3.46)     11.86 (  15.54)   3.40e-06   3.51e-06   3.35e-06   failed
 4900    185.09 (   1.04)    257.55 (   0.75)     54.26 (   3.54)     17.92 (  10.72)   3.81e-06   3.63e-06   3.41e-06   failed
 5000    188.73 (   1.06)    260.19 (   0.77)     54.69 (   3.66)     17.95 (  11.14)   3.82e-06   3.93e-06   3.72e-06   failed
 5100    190.45 (   1.09)    262.16 (   0.79)     55.95 (   3.72)     17.73 (  11.74)   4.54e-06   4.33e-06   4.23e-06   failed
 5200    192.36 (   1.12)    262.91 (   0.82)     49.08 (   4.41)     17.85 (  12.12)   4.56e-06   3.60e-06   3.86e-06   failed
 5300    193.60 (   1.16)    262.91 (   0.85)     49.76 (   4.52)     17.83 (  12.61)   4.35e-06   4.20e-06   3.78e-06   failed
 5400    193.16 (   1.21)    266.39 (   0.88)     50.60 (   4.61)     17.84 (  13.08)   4.37e-06   4.19e-06   4.18e-06   failed
 5500    194.28 (   1.25)    264.26 (   0.92)     51.45 (   4.70)     17.80 (  13.60)   3.96e-06   4.21e-06   3.98e-06   failed
 5600    198.71 (   1.26)    272.75 (   0.92)     52.53 (   4.78)     17.81 (  14.09)   4.30e-06   4.23e-06   3.93e-06   failed
 5700    199.54 (   1.30)    267.73 (   0.97)     52.54 (   4.95)     17.77 (  14.63)   4.82e-06   4.57e-06   4.21e-06   failed
 5800    197.35 (   1.36)    267.61 (   1.01)     53.22 (   5.06)     17.96 (  14.99)   4.72e-06   4.16e-06   4.56e-06   failed
 5900    202.59 (   1.37)    269.39 (   1.03)     54.38 (   5.12)     17.99 (  15.48)   4.44e-06   4.57e-06   4.22e-06   failed
 6000    202.86 (   1.42)    269.46 (   1.07)     55.07 (   5.23)     18.02 (  15.99)   3.96e-06   4.19e-06   4.38e-06   failed
 6100    204.80 (   1.45)    272.44 (   1.09)     55.32 (   5.38)     17.96 (  16.58)   4.42e-06   4.36e-06   4.19e-06   failed
 6200    205.47 (   1.50)    270.75 (   1.14)     49.75 (   6.18)     17.78 (  17.30)   4.30e-06   3.72e-06   3.64e-06   failed
 6300    206.78 (   1.54)    273.59 (   1.16)     50.60 (   6.28)     17.88 (  17.76)   4.10e-06   3.97e-06   3.92e-06   failed
 6400    209.15 (   1.57)    274.94 (   1.19)     50.75 (   6.46)     18.50 (  17.72)   4.27e-06   4.06e-06   3.99e-06   failed
 6500    208.96 (   1.62)    279.63 (   1.21)     51.65 (   6.55)     17.95 (  18.83)   4.34e-06   4.60e-06   4.64e-06   failed
 6600    212.16 (   1.64)    277.73 (   1.26)     52.33 (   6.66)     17.97 (  19.40)   4.47e-06   4.21e-06   4.35e-06   failed
 6700    214.83 (   1.67)    279.78 (   1.28)     52.66 (   6.82)     17.92 (  20.04)   4.60e-06   3.92e-06   4.14e-06   failed
 6800    213.14 (   1.74)    278.42 (   1.33)     54.04 (   6.85)     18.04 (  20.51)   5.02e-06   4.63e-06   4.54e-06   failed
 6900    215.99 (   1.76)    279.74 (   1.36)     53.63 (   7.10)     12.00 (  31.75)   4.32e-06   4.04e-06   4.03e-06   failed
 7000    215.79 (   1.82)    282.51 (   1.39)     54.89 (   7.14)     11.92 (  32.89)   3.98e-06   4.41e-06   3.93e-06   failed
 7100    217.10 (   1.86)    283.87 (   1.42)     54.94 (   7.34)     12.02 (  33.55)   3.96e-06   4.29e-06   3.89e-06   failed
 7200    221.01 (   1.88)    286.11 (   1.45)     50.47 (   8.22)     17.55 (  23.64)   4.42e-06   4.70e-06   4.21e-06   failed
 7300    221.62 (   1.92)    284.11 (   1.50)     51.04 (   8.35)     17.55 (  24.30)   4.03e-06   3.88e-06   4.02e-06   failed
 7400    222.31 (   1.97)    286.22 (   1.53)     51.85 (   8.45)     17.70 (  24.75)   4.23e-06   4.36e-06   4.17e-06   failed
 7500    222.59 (   2.02)    287.78 (   1.56)     52.22 (   8.62)     17.82 (  25.26)   5.06e-06   4.69e-06   4.76e-06   failed
 7600    227.90 (   2.03)    283.90 (   1.63)     52.97 (   8.73)     17.75 (  26.04)   4.94e-06   5.63e-06   4.43e-06   failed
 7700    227.23 (   2.09)    283.90 (   1.67)     52.92 (   8.97)     16.34 (  29.04)   4.60e-06   4.57e-06   4.37e-06   failed
 7800    224.75 (   2.17)    285.01 (   1.71)     53.98 (   9.02)     17.74 (  27.44)   4.75e-06   4.47e-06   4.62e-06   failed
 7900    223.73 (   2.23)    287.83 (   1.73)     55.03 (   9.07)     17.80 (  28.05)   5.08e-06   4.45e-06   4.42e-06   failed
 8000    224.79 (   2.28)    285.78 (   1.79)     54.93 (   9.32)     17.88 (  28.64)   5.85e-06   5.49e-06   5.40e-06   failed
 8100    225.61 (   2.33)    285.48 (   1.84)     55.34 (   9.49)     17.06 (  30.78)   5.83e-06   5.85e-06   5.81e-06   failed
 8200    226.43 (   2.38)    284.67 (   1.89)     50.28 (  10.70)     16.70 (  32.21)   4.92e-06   4.59e-06   5.04e-06   failed
 8300    226.93 (   2.43)    284.73 (   1.94)     51.76 (  10.65)     17.42 (  31.64)   5.43e-06   5.51e-06   5.62e-06   failed
 8400    225.65 (   2.50)    288.82 (   1.95)     51.60 (  10.94)     17.82 (  31.68)   4.96e-06   5.60e-06   5.12e-06   failed
 8500    230.14 (   2.51)    284.36 (   2.03)     51.93 (  11.13)     16.84 (  34.32)   5.41e-06   5.41e-06   5.77e-06   failed
 8600    226.99 (   2.61)    281.52 (   2.10)     53.55 (  11.05)     17.82 (  33.21)   5.15e-06   4.98e-06   5.10e-06   failed
 8700    226.50 (   2.67)    288.13 (   2.10)     53.27 (  11.37)     18.11 (  33.44)   5.43e-06   5.18e-06   5.21e-06   failed
 8800    225.48 (   2.75)    283.69 (   2.18)     53.82 (  11.51)     17.91 (  34.60)   5.13e-06   5.60e-06   5.31e-06   failed
 8900    226.91 (   2.79)    284.31 (   2.23)     54.31 (  11.67)     17.05 (  37.18)   5.01e-06   4.99e-06   5.12e-06   failed
 9000    229.18 (   2.83)    283.49 (   2.29)     54.58 (  11.87)     16.97 (  38.18)   5.66e-06   5.96e-06   5.92e-06   failed
10000    234.24 (   3.42)    288.01 (   2.78)     54.67 (  14.64)     18.34 (  43.63)   5.57e-06   5.37e-06   5.66e-06   failed
12000    240.07 (   4.80)    292.20 (   3.94)     54.92 (  20.98)     17.49 (  65.86)   7.29e-06   6.05e-06   6.26e-06   failed
14000    247.97 (   6.32)    294.55 (   5.32)     55.24 (  28.39)     17.01 (  92.20)   6.63e-06   6.07e-06   6.92e-06   failed
16000    252.80 (   8.10)    293.73 (   6.97)     55.60 (  36.84)     15.59 ( 131.37)   6.96e-06   8.01e-06   7.20e-06   failed
18000    253.24 (  10.24)    296.15 (   8.75)     54.83 (  47.28)     16.62 ( 155.97)   8.14e-06   8.25e-06   7.92e-06   failed
20000    261.48 (  12.24)    295.01 (  10.85)     54.07 (  59.19)     17.37 ( 184.20)   8.79e-06   8.79e-06   9.38e-06   failed
Sat Sep 12 11:00:18 EDT 2015

Sat Sep 12 11:00:18 EDT 2015
numactl --interleave=all ../testing/testing_chemv -U -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
% MAGMA 1.7.0  compiled for CUDA capability >= 3.5, 32-bit magma_int_t, 64-bit pointer.
% CUDA runtime 7000, driver 7000. OpenMP threads 16. MKL 11.2.2, MKL threads 16. 
% device 0: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% device 1: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% device 2: Tesla K40c, 745.0 MHz clock, 11519.6 MB memory, capability 3.5
% Sat Sep 12 11:00:24 2015
% Usage: ../testing/testing_chemv [options] [-h|--help]

% uplo = Upper
%   N   MAGMA Gflop/s (ms)    Atomics Gflop/s      CUBLAS Gflop/s       CPU Gflop/s   MAGMA error  Atomics    CUBLAS
%=====================================================================================================================
  123      2.40 (   0.05)      2.49 (   0.05)      1.75 (   0.07)      1.88 (   0.07)   4.39e-07   3.77e-07   3.72e-07   ok
 1234     61.64 (   0.20)     87.75 (   0.14)     33.61 (   0.36)     23.01 (   0.53)   1.69e-06   1.59e-06   1.88e-06   failed
   10      0.02 (   0.04)      0.03 (   0.03)      0.03 (   0.03)      0.48 (   0.00)   2.13e-07   1.07e-07   2.86e-07   ok
   11      0.03 (   0.03)      0.04 (   0.03)      0.04 (   0.03)      0.38 (   0.00)   1.94e-07   1.23e-07   1.73e-07   ok
   12      0.03 (   0.04)      0.05 (   0.03)      0.05 (   0.03)      0.60 (   0.00)   1.78e-07   1.59e-07   1.78e-07   ok
   13      0.04 (   0.04)      0.06 (   0.03)      0.06 (   0.03)      0.70 (   0.00)   2.07e-07   1.49e-07   1.51e-07   ok
   14      0.05 (   0.04)      0.07 (   0.03)      0.07 (   0.03)      0.91 (   0.00)   1.52e-07   1.52e-07   2.04e-07   ok
   15      0.06 (   0.04)      0.08 (   0.03)      0.08 (   0.03)      1.04 (   0.00)   1.95e-07   1.42e-07   1.80e-07   ok
   16      0.06 (   0.04)      0.09 (   0.03)      0.09 (   0.02)      1.17 (   0.00)   1.33e-07   2.40e-07   2.38e-07   ok
   17      0.07 (   0.04)      0.10 (   0.03)      0.09 (   0.03)      1.32 (   0.00)   1.59e-07   1.62e-07   1.59e-07   ok
   18      0.08 (   0.04)      0.11 (   0.03)      0.10 (   0.03)      1.47 (   0.00)   2.37e-07   2.12e-07   2.37e-07   ok
   19      0.09 (   0.03)      0.12 (   0.03)      0.12 (   0.03)      1.63 (   0.00)   3.17e-07   2.24e-07   2.24e-07   ok
   20      0.10 (   0.03)      0.14 (   0.03)      0.13 (   0.03)      1.80 (   0.00)   1.97e-07   1.55e-07   2.13e-07   ok
   21      0.10 (   0.04)      0.15 (   0.03)      0.15 (   0.03)      1.98 (   0.00)   2.84e-07   1.83e-07   2.75e-07   ok
   22      0.11 (   0.04)      0.17 (   0.03)      0.16 (   0.03)      2.17 (   0.00)   2.60e-07   3.57e-07   1.94e-07   ok
   23      0.13 (   0.04)      0.18 (   0.03)      0.17 (   0.03)      2.10 (   0.00)   2.99e-07   1.85e-07   2.52e-07   ok
   24      0.14 (   0.04)      0.19 (   0.03)      0.19 (   0.03)      2.57 (   0.00)   2.41e-07   2.38e-07   2.40e-07   ok
   25      0.14 (   0.04)      0.19 (   0.03)      0.19 (   0.03)      1.85 (   0.00)   2.36e-07   2.41e-07   2.41e-07   ok
   26      0.15 (   0.04)      0.21 (   0.03)      0.21 (   0.03)      2.00 (   0.00)   1.85e-07   1.64e-07   1.64e-07   ok
   27      0.16 (   0.04)      0.22 (   0.03)      0.22 (   0.03)      2.15 (   0.00)   2.23e-07   2.13e-07   2.55e-07   ok
   28      0.18 (   0.04)      0.23 (   0.03)      0.25 (   0.03)      2.31 (   0.00)   2.46e-07   2.28e-07   2.75e-07   ok
   29      0.19 (   0.04)      0.25 (   0.03)      0.26 (   0.03)      2.47 (   0.00)   1.97e-07   2.71e-07   1.47e-07   ok
   30      0.19 (   0.04)      0.26 (   0.03)      0.27 (   0.03)      2.64 (   0.00)   2.01e-07   1.42e-07   2.29e-07   ok
   31      0.21 (   0.04)      0.27 (   0.03)      0.29 (   0.03)      2.60 (   0.00)   1.95e-07   2.54e-07   2.63e-07   ok
   32      0.24 (   0.04)      0.27 (   0.03)      0.31 (   0.03)      2.25 (   0.00)   2.15e-07   2.46e-07   1.81e-07   ok
   33      0.25 (   0.04)      0.24 (   0.04)      0.29 (   0.03)      2.39 (   0.00)   2.33e-07   1.83e-07   2.38e-07   ok
   34      0.26 (   0.04)      0.25 (   0.04)      0.33 (   0.03)      3.12 (   0.00)   3.37e-07   2.31e-07   3.41e-07   ok
   35      0.28 (   0.04)      0.27 (   0.04)      0.35 (   0.03)      2.52 (   0.00)   3.31e-07   3.45e-07   3.31e-07   ok
   36      0.30 (   0.04)      0.29 (   0.04)      0.37 (   0.03)      3.48 (   0.00)   3.35e-07   3.18e-07   2.37e-07   ok
   37      0.30 (   0.04)      0.32 (   0.04)      0.40 (   0.03)      2.99 (   0.00)   2.31e-07   3.46e-07   2.92e-07   ok
   38      0.32 (   0.04)      0.32 (   0.04)      0.42 (   0.03)      4.20 (   0.00)   3.05e-07   2.37e-07   3.62e-07   ok
   39      0.34 (   0.04)      0.35 (   0.04)      0.42 (   0.03)      4.08 (   0.00)   3.09e-07   3.09e-07   1.97e-07   ok
   40      0.37 (   0.04)      0.38 (   0.04)      0.46 (   0.03)      3.48 (   0.00)   2.13e-07   2.13e-07   2.38e-07   ok
   41      0.36 (   0.04)      0.40 (   0.04)      0.48 (   0.03)      3.44 (   0.00)   3.35e-07   2.83e-07   2.33e-07   ok
   42      0.36 (   0.04)      0.40 (   0.04)      0.51 (   0.03)      2.92 (   0.01)   3.05e-07   2.76e-07   2.81e-07   ok
   43      0.40 (   0.04)      0.44 (   0.04)      0.51 (   0.03)      3.78 (   0.00)   4.70e-07   3.66e-07   3.75e-07   ok
   44      0.41 (   0.04)      0.44 (   0.04)      0.56 (   0.03)      3.95 (   0.00)   2.76e-07   2.68e-07   3.48e-07   ok
   45      0.45 (   0.04)      0.46 (   0.04)      0.56 (   0.03)      4.13 (   0.00)   2.68e-07   3.39e-07   3.06e-07   ok
   46      0.49 (   0.04)      0.49 (   0.04)      0.60 (   0.03)      4.31 (   0.00)   2.78e-07   2.62e-07   4.15e-07   ok
   47      0.48 (   0.04)      0.49 (   0.04)      0.61 (   0.03)      4.50 (   0.00)   3.42e-07   4.08e-07   2.57e-07   ok
   48      0.51 (   0.04)      0.53 (   0.04)      0.63 (   0.03)      3.80 (   0.01)   3.28e-07   3.20e-07   2.51e-07   ok
   49      0.51 (   0.04)      0.56 (   0.04)      0.64 (   0.03)      3.95 (   0.01)   3.90e-07   3.48e-07   3.40e-07   ok
   50      0.57 (   0.04)      0.59 (   0.04)      0.66 (   0.03)      4.11 (   0.01)   3.08e-07   3.15e-07   3.24e-07   ok
   51      0.57 (   0.04)      0.61 (   0.04)      0.69 (   0.03)      3.59 (   0.01)   2.92e-07   3.08e-07   3.08e-07   ok
   52      0.60 (   0.04)      0.64 (   0.04)      0.74 (   0.03)      4.45 (   0.01)   3.10e-07   3.69e-07   2.94e-07   ok
   53      0.64 (   0.04)      0.66 (   0.03)      0.75 (   0.03)      3.73 (   0.01)   3.86e-07   3.60e-07   3.60e-07   ok
   54      0.64 (   0.04)      0.68 (   0.04)      0.80 (   0.03)      4.79 (   0.01)   3.60e-07   2.55e-07   2.30e-07   ok
   55      0.65 (   0.04)      0.71 (   0.04)      0.83 (   0.03)      6.13 (   0.00)   2.94e-07   2.77e-07   4.04e-07   ok
   56      0.70 (   0.04)      0.76 (   0.03)      0.83 (   0.03)      6.36 (   0.00)   3.47e-07   2.81e-07   3.47e-07   ok
   57      0.70 (   0.04)      0.77 (   0.03)      0.86 (   0.03)      5.33 (   0.01)   2.76e-07   2.68e-07   2.76e-07   ok
   58      0.71 (   0.04)      0.79 (   0.04)      0.93 (   0.03)      5.51 (   0.01)   2.94e-07   2.63e-07   2.37e-07   ok
   59      0.77 (   0.04)      0.82 (   0.03)      0.95 (   0.03)      4.79 (   0.01)   2.76e-07   2.67e-07   2.04e-07   ok
   60      0.72 (   0.04)      0.80 (   0.04)      0.89 (   0.03)      4.95 (   0.01)   2.70e-07   3.18e-07   2.29e-07   ok
   61      0.78 (   0.04)      0.83 (   0.04)      0.95 (   0.03)      5.12 (   0.01)   3.26e-07   3.13e-07   3.15e-07   ok
   62      0.81 (   0.04)      0.73 (   0.04)      1.02 (   0.03)      4.56 (   0.01)   3.48e-07   2.75e-07   3.31e-07   ok
   63      0.79 (   0.04)      0.86 (   0.04)      1.05 (   0.03)      4.70 (   0.01)   3.09e-07   3.63e-07   3.09e-07   ok
   64      0.93 (   0.04)      0.96 (   0.04)      1.05 (   0.03)      6.70 (   0.01)   3.37e-07   4.00e-07   3.77e-07   ok
   65      0.79 (   0.04)      0.94 (   0.04)      1.02 (   0.03)      5.80 (   0.01)   2.95e-07   3.71e-07   3.52e-07   ok
   66      0.83 (   0.04)      0.96 (   0.04)      1.05 (   0.03)      5.15 (   0.01)   3.52e-07   3.66e-07   3.52e-07   ok
   67      0.84 (   0.04)      0.94 (   0.04)      1.08 (   0.03)      5.92 (   0.01)   5.09e-07   3.42e-07   2.90e-07   ok
   68      0.88 (   0.04)      0.99 (   0.04)      1.11 (   0.03)      5.47 (   0.01)   3.39e-07   3.39e-07   3.37e-07   ok
   69      0.91 (   0.04)      1.03 (   0.04)      1.18 (   0.03)      4.95 (   0.01)   5.10e-07   3.99e-07   4.46e-07   ok
   70      0.93 (   0.04)      1.03 (   0.04)      1.18 (   0.03)      5.60 (   0.01)   3.49e-07   4.37e-07   3.93e-07   ok
   71      0.93 (   0.04)      1.09 (   0.04)      1.24 (   0.03)      5.76 (   0.01)   4.43e-07   3.27e-07   3.27e-07   ok
   72      0.99 (   0.04)      1.15 (   0.04)      1.24 (   0.03)      5.92 (   0.01)   3.44e-07   4.25e-07   3.35e-07   ok
   73      1.09 (   0.04)      1.14 (   0.04)      1.28 (   0.03)      6.08 (   0.01)   5.23e-07   3.30e-07   4.25e-07   ok
   74      1.01 (   0.04)      1.21 (   0.04)      1.32 (   0.03)      5.51 (   0.01)   5.26e-07   4.16e-07   4.25e-07   ok
   75      1.12 (   0.04)      1.17 (   0.04)      1.36 (   0.03)      6.42 (   0.01)   3.67e-07   3.67e-07   3.67e-07   ok
   76      1.15 (   0.04)      1.27 (   0.04)      1.38 (   0.03)      6.82 (   0.01)   3.62e-07   4.02e-07   5.03e-07   ok
   77      1.18 (   0.04)      1.28 (   0.04)      1.51 (   0.03)      6.76 (   0.01)   4.43e-07   4.23e-07   4.23e-07   ok
   78      1.25 (   0.04)      1.34 (   0.04)      1.50 (   0.03)      6.31 (   0.01)   4.15e-07   3.53e-07   4.03e-07   ok
   79      1.24 (   0.04)      1.38 (   0.04)      1.49 (   0.03)      6.47 (   0.01)   4.13e-07   3.05e-07   3.09e-07   ok
   80      1.24 (   0.04)      1.41 (   0.04)      1.53 (   0.03)      6.63 (   0.01)   3.44e-07   3.84e-07   3.81e-07   ok
   81      1.30 (   0.04)      1.48 (   0.04)      1.48 (   0.04)      7.73 (   0.01)   3.83e-07   3.02e-07   4.71e-07   ok
   82      1.25 (   0.04)      1.48 (   0.04)      1.52 (   0.04)      7.92 (   0.01)   3.79e-07   3.79e-07   3.84e-07   ok
   83      1.28 (   0.04)      1.47 (   0.04)      1.57 (   0.04)      9.41 (   0.01)   4.95e-07   3.68e-07   4.60e-07   ok
   84      1.30 (   0.04)      1.52 (   0.04)      1.55 (   0.04)      8.31 (   0.01)   3.85e-07   3.74e-07   3.74e-07   ok
   85      1.37 (   0.04)      1.55 (   0.04)      1.63 (   0.04)      8.22 (   0.01)   3.81e-07   3.59e-07   2.84e-07   ok
   86      1.36 (   0.04)      1.54 (   0.04)      1.67 (   0.04)      8.42 (   0.01)   3.56e-07   3.59e-07   3.66e-07   ok
   87      1.40 (   0.04)      1.62 (   0.04)      1.67 (   0.04)      7.83 (   0.01)   5.37e-07   3.51e-07   3.57e-07   ok
   88      1.47 (   0.04)      1.70 (   0.04)      1.75 (   0.04)      8.01 (   0.01)   3.47e-07   2.74e-07   2.91e-07   ok
   89      1.43 (   0.05)      1.65 (   0.04)      1.74 (   0.04)      7.95 (   0.01)   3.66e-07   3.83e-07   4.29e-07   ok
   90      1.46 (   0.05)      1.68 (   0.04)      1.83 (   0.04)      7.27 (   0.01)   5.09e-07   4.43e-07   4.32e-07   ok
  100      1.89 (   0.04)      2.03 (   0.04)      2.13 (   0.04)     10.02 (   0.01)   3.89e-07   3.15e-07   4.58e-07   ok
  110      2.18 (   0.05)      2.45 (   0.04)      2.59 (   0.04)     10.83 (   0.01)   3.54e-07   4.16e-07   4.17e-07   ok
  120      2.70 (   0.04)      2.98 (   0.04)      2.98 (   0.04)     10.64 (   0.01)   4.52e-07   4.45e-07   3.83e-07   ok
  130      2.85 (   0.05)      3.19 (   0.04)      3.33 (   0.04)     12.47 (   0.01)   5.25e-07   4.84e-07   5.01e-07   ok
  140      3.29 (   0.05)      3.86 (   0.04)      3.86 (   0.04)     12.09 (   0.01)   4.41e-07   4.61e-07   4.46e-07   ok
  150      3.70 (   0.05)      4.21 (   0.04)      4.21 (   0.04)     13.86 (   0.01)   5.09e-07   5.09e-07   4.10e-07   ok
  160      4.05 (   0.05)      5.29 (   0.04)      4.69 (   0.04)     13.76 (   0.02)   5.33e-07   4.98e-07   4.98e-07   ok
  170      4.68 (   0.05)      5.18 (   0.05)      5.07 (   0.05)     13.78 (   0.02)   5.46e-07   5.40e-07   5.55e-07   ok
  180      5.22 (   0.05)      5.93 (   0.04)      5.43 (   0.05)     15.44 (   0.02)   6.99e-07   5.99e-07   7.82e-07   ok
  190      5.81 (   0.05)      6.04 (   0.05)      6.07 (   0.05)     15.26 (   0.02)   4.90e-07   5.02e-07   4.84e-07   ok
  200      5.78 (   0.06)      7.19 (   0.04)      6.60 (   0.05)     16.10 (   0.02)   5.35e-07   6.52e-07   5.55e-07   ok
  210      6.34 (   0.06)      7.89 (   0.05)      7.10 (   0.05)     16.20 (   0.02)   6.50e-07   6.54e-07   6.58e-07   ok
  220      6.59 (   0.06)      8.30 (   0.05)      7.50 (   0.05)     16.19 (   0.02)   6.28e-07   6.95e-07   6.94e-07   ok
  230      7.35 (   0.06)      8.01 (   0.05)      8.05 (   0.05)     16.39 (   0.03)   7.33e-07   7.99e-07   7.99e-07   ok
  240      8.14 (   0.06)      9.44 (   0.05)      8.76 (   0.05)     17.84 (   0.03)   6.36e-07   8.92e-07   7.66e-07   ok
  250      8.98 (   0.06)     10.71 (   0.05)      8.98 (   0.06)     17.88 (   0.03)   6.57e-07   6.22e-07   6.74e-07   ok
  260      8.24 (   0.07)     11.07 (   0.05)      9.24 (   0.06)     17.55 (   0.03)   7.07e-07   5.88e-07   5.93e-07   ok
  270      9.28 (   0.06)     10.84 (   0.05)      9.80 (   0.06)     17.20 (   0.03)   7.24e-07   5.90e-07   6.99e-07   ok
  280     10.02 (   0.06)     12.36 (   0.05)     10.50 (   0.06)     18.63 (   0.03)   6.68e-07   6.78e-07   6.74e-07   ok
  290     10.54 (   0.06)     13.01 (   0.05)     11.08 (   0.06)     18.30 (   0.04)   6.74e-07   7.39e-07   7.37e-07   ok
  300     10.80 (   0.07)     13.43 (   0.05)     11.28 (   0.06)     18.97 (   0.04)   7.41e-07   7.41e-07   6.51e-07   ok
  310     11.53 (   0.07)     13.79 (   0.06)     12.05 (   0.06)     18.41 (   0.04)   8.25e-07   7.88e-07   7.88e-07   ok
  320     12.46 (   0.07)     16.76 (   0.05)     12.88 (   0.06)     19.61 (   0.04)   9.54e-07   8.59e-07   9.54e-07   ok
  330     12.32 (   0.07)     16.17 (   0.05)     13.25 (   0.07)     19.84 (   0.04)   6.94e-07   6.63e-07   6.54e-07   ok
  340     12.73 (   0.07)     17.24 (   0.05)     13.43 (   0.07)     19.78 (   0.05)   8.09e-07   8.08e-07   7.24e-07   ok
  350     13.27 (   0.07)     16.38 (   0.06)     14.28 (   0.07)     17.64 (   0.06)   7.19e-07   8.04e-07   8.04e-07   ok
  360     14.27 (   0.07)     18.27 (   0.06)     14.90 (   0.07)     19.32 (   0.05)   9.17e-07   8.52e-07   9.32e-07   ok
  370     15.48 (   0.07)     19.30 (   0.06)     15.07 (   0.07)     20.05 (   0.05)   8.49e-07   8.50e-07   7.78e-07   ok
  380     16.32 (   0.07)     20.70 (   0.06)     15.90 (   0.07)     20.35 (   0.06)   8.87e-07   8.14e-07   9.00e-07   ok
  390     15.43 (   0.08)     17.98 (   0.07)     16.53 (   0.07)     20.01 (   0.06)   8.92e-07   8.75e-07   1.03e-06   ok
  400     16.68 (   0.08)     21.47 (   0.06)     17.11 (   0.08)     19.81 (   0.06)   9.56e-07   8.70e-07   9.44e-07   ok
  410     17.10 (   0.08)     22.55 (   0.06)     17.53 (   0.08)     20.15 (   0.07)   8.22e-07   8.21e-07   8.19e-07   ok
  420     17.07 (   0.08)     22.50 (   0.06)     18.17 (   0.08)     19.16 (   0.07)   9.47e-07   8.75e-07   8.75e-07   ok
  430     18.10 (   0.08)     21.85 (   0.07)     17.89 (   0.08)     20.62 (   0.07)   9.25e-07   9.33e-07   9.25e-07   ok
  440     18.95 (   0.08)     24.32 (   0.06)     19.17 (   0.08)     21.30 (   0.07)   1.11e-06   1.05e-06   1.11e-06   ok
  450     18.28 (   0.09)     24.61 (   0.07)     19.82 (   0.08)     20.85 (   0.08)   9.22e-07   9.87e-07   1.04e-06   ok
  460     19.10 (   0.09)     25.72 (   0.07)     20.18 (   0.08)     21.26 (   0.08)   8.93e-07   9.38e-07   8.93e-07   ok
  470     20.15 (   0.09)     24.62 (   0.07)     17.92 (   0.10)     21.12 (   0.08)   1.09e-06   1.04e-06   1.05e-06   ok
  480     21.02 (   0.09)     31.27 (   0.06)     21.97 (   0.08)     20.09 (   0.09)   8.33e-07   9.56e-07   8.94e-07   ok
  490     21.67 (   0.09)     27.87 (   0.07)     21.44 (   0.09)     21.21 (   0.09)   1.00e-06   1.00e-06   1.06e-06   ok
  500     22.80 (   0.09)     29.52 (   0.07)     22.26 (   0.09)     21.35 (   0.09)   9.53e-07   1.15e-06   1.10e-06   ok
